"10" "50" "100" "1000"
"1" 1 1 0.5 NA
"2" 1 1 1 NA
"3" 1 1 1 NA
"4" 1 1 1 NA
"5" 1 1 1 NA
"6" 1 1 1 NA
"7" 1 1 1 NA
"8" 1 1 1 NA
"9" 1 1 1 NA
"10" 1 0.5 1 NA
"11" 1 1 1 NA
"12" 1 1 1 NA
"13" 1 1 1 NA
"14" 1 1 1 NA
"15" 1 1 1 NA
"16" 1 1 1 NA
"17" 1 1 1 NA
"18" 1 1 1 NA
"19" 1 1 1 NA
"20" 1 0.5 1 NA
"21" 1 1 1 NA
"22" 1 1 0.5 NA
"23" 1 1 1 NA
"24" 1 1 1 NA
"25" 1 1 1 NA
"26" 1 1 1 NA
"27" 1 0.5 1 NA
"28" 1 1 1 NA
"29" 1 1 1 NA
"30" 1 1 1 NA
"31" 1 1 1 NA
"32" 1 1 1 NA
"33" 1 1 1 NA
"34" 1 1 1 NA
"35" 1 1 1 NA
"36" 1 1 1 NA
"37" 1 1 1 NA
"38" 1 1 1 NA
"39" 1 1 1 NA
"40" 1 1 1 NA
"41" 1 1 1 NA
"42" 1 1 1 NA
"43" 1 1 1 NA
"44" 1 0.5 1 NA
"45" 1 0.5 1 NA
"46" 1 1 1 NA
"47" 1 1 1 NA
"48" 1 1 1 NA
"49" 1 1 1 NA
"50" 1 1 0.5 NA
